year,agency_code,career_cluster,num_concentrators
2018,070342,TRAN,0.0
2018,070342,STEM,0.0
2018,070342,MRKT,2.0
2018,070342,MANU,3.0
2018,070342,LAW,3.0
2018,070342,INFO,7.0
2018,070342,HUMA,1.0
2018,070342,HOSP,10.0
2018,070342,HLTH,11.0
2018,070342,FINA,0.0
2018,070342,EDUC,0.0
2018,080311,AGNR,14.0
2018,080311,TRAN,0.0
2018,080312,AGNR,11.0
2018,080312,ARCH,7.0
2018,090330,MANU,11.0
2018,090330,LAW,8.0
2018,090330,INFO,15.0
2018,090330,HUMA,3.0
2018,090330,HOSP,7.0
2018,090330,HLTH,23.0
2018,090330,FINA,0.0
2018,090330,EDUC,0.0
2018,090330,BMA,10.0
2018,090330,AAVC,6.0
2018,090330,ARCH,28.0
2018,090330,AGNR,38.0
2018,080312,TRAN,1.0
2018,080312,STEM,0.0
2018,080312,MRKT,1.0
2018,080312,MANU,11.0
2018,080312,LAW,10.0
2018,080312,INFO,0.0
2018,080312,HUMA,1.0
2018,080312,HOSP,3.0
2018,080312,HLTH,2.0
2018,080312,FINA,0.0
2018,080312,EDUC,0.0
2018,080312,BMA,6.0
2018,080312,AAVC,14.0
2018,070342,BMA,9.0
2018,070342,AAVC,0.0
2018,070342,ARCH,12.0
2018,070342,AGNR,19.0
2018,070330,AGNR,16.0
2018,070311,TRAN,0.0
2018,070311,STEM,0.0
2018,070311,MRKT,0.0
2018,070311,MANU,0.0
2018,070311,LAW,0.0
2018,070311,INFO,1.0
2018,070311,HUMA,0.0
2018,070311,HOSP,0.0
2018,070311,HLTH,0.0
2018,070311,FINA,0.0
2018,070311,EDUC,0.0
2018,070311,BMA,0.0
2018,070311,AAVC,0.0
2018,070311,ARCH,0.0
2018,070311,AGNR,0.0
2018,070310,TRAN,0.0
2018,070310,STEM,0.0
2018,070310,MRKT,0.0
2018,070310,MANU,1.0
2018,070310,LAW,0.0
2018,070310,INFO,0.0
2018,070310,HUMA,0.0
2018,070310,HOSP,2.0
2018,070310,HLTH,0.0
2018,070330,ARCH,12.0
2018,090330,MRKT,4.0
2018,070330,AAVC,0.0
2018,070330,EDUC,0.0
2018,070339,TRAN,1.0
2018,070339,STEM,0.0
2018,070339,MRKT,0.0
2018,070339,MANU,10.0
2018,070339,LAW,8.0
2018,070339,INFO,0.0
2018,070339,HUMA,0.0
2018,070339,HOSP,3.0
2018,070339,HLTH,11.0
2018,070339,FINA,2.0
2018,070339,EDUC,0.0
2018,070339,BMA,0.0
2018,070339,AAVC,0.0
2018,070339,ARCH,11.0
2018,070339,AGNR,16.0
2018,070330,TRAN,5.0
2018,070330,STEM,5.0
2018,070330,MRKT,0.0
2018,070330,MANU,1.0
2018,070330,LAW,0.0
2018,070330,INFO,12.0
2018,070330,HUMA,0.0
2018,070330,HOSP,9.0
2018,070330,HLTH,8.0
2018,070330,FINA,2.0
2018,070330,BMA,1.0
2018,070310,FINA,0.0
2018,090330,STEM,0.0
2018,090368,AGNR,91.0
2018,100348,HOSP,25.0
2018,100348,HLTH,53.0
2018,100348,FINA,2.0
2018,100348,EDUC,0.0
2018,100348,BMA,26.0
2018,100348,AAVC,1.0
2018,100348,ARCH,18.0
2018,100348,AGNR,37.0
2018,100334,TRAN,12.0
2018,100334,STEM,1.0
2018,100334,MRKT,29.0
2018,100348,HUMA,1.0
2018,100334,MANU,4.0
2018,100334,INFO,3.0
2018,100334,HUMA,4.0
2018,100334,HOSP,24.0
2018,100334,HLTH,11.0
2018,100334,FINA,1.0
2018,100334,EDUC,0.0
2018,100334,BMA,29.0
2018,100334,AAVC,0.0
2018,100334,ARCH,39.0
2018,100334,AGNR,31.0
2018,100326,TRAN,0.0
2018,100334,LAW,0.0
2018,100348,INFO,24.0
2018,100348,LAW,0.0
2018,100348,MANU,5.0
2018,110304,HLTH,33.0
2018,110304,FINA,0.0
2018,110304,EDUC,0.0
2018,110304,BMA,17.0
2018,110304,AAVC,21.0
2018,110304,ARCH,17.0
2018,110304,AGNR,30.0
2018,110303,TRAN,0.0
2018,110303,STEM,0.0
2018,110303,MRKT,0.0
2018,110303,MANU,1.0
2018,110303,LAW,1.0
2018,110303,INFO,0.0
2018,110303,HUMA,0.0
2018,110303,HOSP,0.0
2018,110303,HLTH,1.0
2018,110303,FINA,0.0
2018,110303,EDUC,0.0
2018,110303,BMA,1.0
2018,110303,AAVC,0.0
2018,110303,ARCH,1.0
2018,110303,AGNR,5.0
2018,100348,TRAN,14.0
2018,100348,STEM,0.0
2018,100348,MRKT,11.0
2018,100326,STEM,1.0
2018,100326,MRKT,0.0
2018,100326,MANU,1.0
2018,100326,LAW,0.0
2018,100307,LAW,0.0
2018,100307,INFO,1.0
2018,100307,HUMA,0.0
2018,100307,HOSP,0.0
2018,100307,HLTH,0.0
2018,100307,FINA,0.0
2018,100307,EDUC,0.0
2018,100307,BMA,0.0
2018,100307,AAVC,0.0
2018,100307,ARCH,0.0
2018,100307,AGNR,0.0
2018,090368,TRAN,0.0
2018,090368,STEM,0.0
2018,090368,MRKT,1.0
2018,090368,MANU,29.0
2018,090368,LAW,10.0
2018,090368,INFO,6.0
2018,090368,HUMA,1.0
2018,090368,HOSP,19.0
2018,090368,HLTH,48.0
2018,090368,FINA,0.0
2018,090368,EDUC,0.0
2018,090368,BMA,7.0
2018,090368,AAVC,5.0
2018,090368,ARCH,17.0
2018,100307,MANU,0.0
2018,090330,TRAN,7.0
2018,100307,MRKT,0.0
2018,100307,TRAN,0.0
2018,100326,INFO,7.0
2018,100326,HUMA,3.0
2018,100326,HOSP,8.0
2018,100326,HLTH,6.0
2018,100326,FINA,1.0
2018,100326,EDUC,0.0
2018,100326,BMA,0.0
2018,100326,AAVC,2.0
2018,100326,ARCH,24.0
2018,100326,AGNR,36.0
2018,100308,TRAN,0.0
2018,100308,STEM,0.0
2018,100308,MRKT,0.0
2018,100308,MANU,0.0
2018,100308,LAW,0.0
2018,100308,INFO,1.0
2018,100308,HUMA,0.0
2018,100308,HOSP,5.0
2018,100308,HLTH,0.0
2018,100308,FINA,0.0
2018,100308,EDUC,0.0
2018,100308,BMA,0.0
2018,100308,AAVC,0.0
2018,100308,ARCH,5.0
2018,100308,AGNR,0.0
2018,100307,STEM,0.0
2018,070310,EDUC,0.0
2018,070310,BMA,0.0
2018,070310,AAVC,0.0
2018,010396,FINA,14.0
2018,010396,EDUC,0.0
2018,010396,BMA,12.0
2018,010396,AAVC,33.0
2018,010396,ARCH,19.0
2018,010396,AGNR,28.0
2018,010388,TRAN,4.0
2018,010388,STEM,3.0
2018,010388,MRKT,0.0
2018,010388,MANU,0.0
2018,010388,LAW,7.0
2018,010396,HLTH,27.0
2018,010388,INFO,15.0
2018,010388,HOSP,13.0
2018,010388,HLTH,24.0
2018,010388,FINA,1.0
2018,010388,EDUC,0.0
2018,010388,BMA,2.0
2018,010388,AAVC,13.0
2018,010388,ARCH,30.0
2018,010388,AGNR,106.0
2018,010360,TRAN,3.0
2018,010360,STEM,5.0
2018,010360,MRKT,2.0
2018,010388,HUMA,1.0
2018,010396,HOSP,56.0
2018,010396,HUMA,3.0
2018,010396,INFO,12.0
2018,020302,FINA,0.0
2018,020302,BMA,11.0
2018,020302,AAVC,10.0
2018,020302,ARCH,60.0
2018,020302,AGNR,124.0
2018,010400,TRAN,8.0
2018,010400,STEM,4.0
2018,010400,MRKT,1.0
2018,010400,MANU,2.0
2018,010400,LAW,0.0
2018,010400,INFO,19.0
2018,010400,HUMA,5.0
2018,010400,HOSP,25.0
2018,010400,HLTH,27.0
2018,010400,FINA,0.0
2018,010400,EDUC,0.0
2018,010400,BMA,4.0
2018,010400,AAVC,6.0
2018,010400,ARCH,15.0
2018,010400,AGNR,63.0
2018,010396,TRAN,3.0
2018,010396,STEM,23.0
2018,010396,MRKT,5.0
2018,010396,MANU,1.0
2018,010396,LAW,0.0
2018,010360,MANU,5.0
2018,010360,LAW,0.0
2018,010360,INFO,2.0
2018,010360,HUMA,0.0
2018,010324,HUMA,1.0
2018,010324,HOSP,22.0
2018,010324,HLTH,6.0
2018,010324,FINA,4.0
2018,010324,EDUC,0.0
2018,010324,BMA,3.0
2018,010324,AAVC,13.0
2018,010324,ARCH,24.0
2018,010324,AGNR,15.0
2018,010303,TRAN,1.0
2018,010303,STEM,0.0
2018,010303,MRKT,0.0
2018,010303,MANU,0.0
2018,010303,LAW,1.0
2018,010303,INFO,1.0
2018,010303,HUMA,1.0
2018,010303,HOSP,0.0
2018,010303,HLTH,0.0
2018,010303,FINA,0.0
2018,010303,EDUC,0.0
2018,010303,BMA,1.0
2018,010303,AAVC,0.0
2018,010303,ARCH,1.0
2018,010303,AGNR,2.0
2018,470312,TRAN,8.0
2018,010324,INFO,8.0
2018,020302,HLTH,43.0
2018,010324,LAW,0.0
2018,010324,MRKT,0.0
2018,010360,HOSP,33.0
2018,010360,HLTH,17.0
2018,010360,FINA,5.0
2018,010360,EDUC,0.0
2018,010360,BMA,10.0
2018,010360,AAVC,3.0
2018,010360,ARCH,4.0
2018,010360,AGNR,18.0
2018,010348,TRAN,18.0
2018,010348,STEM,0.0
2018,010348,MRKT,0.0
2018,010348,MANU,2.0
2018,010348,LAW,1.0
2018,010348,INFO,3.0
2018,010348,HUMA,1.0
2018,010348,HOSP,10.0
2018,010348,HLTH,8.0
2018,010348,FINA,1.0
2018,010348,EDUC,0.0
2018,010348,BMA,2.0
2018,010348,AAVC,7.0
2018,010348,ARCH,13.0
2018,010348,AGNR,10.0
2018,010324,TRAN,8.0
2018,010324,STEM,7.0
2018,010324,MANU,3.0
2018,020302,HOSP,32.0
2018,020302,HUMA,6.0
2018,020302,INFO,22.0
2018,060334,AAVC,0.0
2018,060334,ARCH,0.0
2018,060334,AGNR,1.0
2018,060302,TRAN,0.0
2018,060302,STEM,4.0
2018,060302,MRKT,0.0
2018,060302,MANU,22.0
2018,060302,LAW,5.0
2018,060302,INFO,0.0
2018,060302,HUMA,4.0
2018,060302,HOSP,7.0
2018,060302,HLTH,7.0
2018,060302,FINA,2.0
2018,060302,EDUC,0.0
2018,060302,BMA,7.0
2018,060302,AAVC,0.0
2018,060302,ARCH,0.0
2018,060302,AGNR,21.0
2018,050302,TRAN,19.0
2018,050302,STEM,6.0
2018,050302,MRKT,0.0
2018,050302,MANU,11.0
2018,050302,LAW,11.0
2018,050302,INFO,2.0
2018,050302,HUMA,7.0
2018,060334,BMA,0.0
2018,050302,HOSP,3.0
2018,060334,EDUC,0.0
2018,060334,HLTH,0.0
2018,070310,ARCH,2.0
2018,070310,AGNR,1.0
2018,060700,TRAN,0.0
2018,060700,STEM,3.0
2018,060700,MRKT,0.0
2018,060700,MANU,2.0
2018,060700,LAW,1.0
2018,060700,INFO,0.0
2018,060700,HUMA,0.0
2018,060700,HOSP,0.0
2018,060700,HLTH,1.0
2018,060700,FINA,0.0
2018,060700,EDUC,0.0
2018,060700,BMA,1.0
2018,060700,AAVC,0.0
2018,060700,ARCH,0.0
2018,060700,AGNR,2.0
2018,060334,TRAN,0.0
2018,060334,STEM,0.0
2018,060334,MRKT,0.0
2018,060334,MANU,1.0
2018,060334,LAW,0.0
2018,060334,INFO,1.0
2018,060334,HUMA,0.0
2018,060334,HOSP,0.0
2018,060334,FINA,0.0
2018,110304,HOSP,14.0
2018,050302,HLTH,22.0
2018,050302,EDUC,0.0
2018,040305,EDUC,0.0
2018,040305,BMA,0.0
2018,040305,AAVC,0.0
2018,040305,ARCH,1.0
2018,040305,AGNR,2.0
2018,030304,TRAN,11.0
2018,030304,STEM,18.0
2018,030304,MRKT,0.0
2018,030304,MANU,4.0
2018,030304,LAW,1.0
2018,030304,INFO,8.0
2018,030304,HUMA,0.0
2018,030304,HOSP,3.0
2018,030304,HLTH,10.0
2018,030304,FINA,0.0
2018,030304,EDUC,0.0
2018,030304,BMA,0.0
2018,030304,AAVC,17.0
2018,030304,ARCH,17.0
2018,030304,AGNR,32.0
2018,020302,TRAN,1.0
2018,020302,STEM,4.0
2018,020302,MRKT,9.0
2018,020302,MANU,9.0
2018,020302,LAW,0.0
2018,040305,FINA,0.0
2018,050302,FINA,0.0
2018,040305,HLTH,0.0
2018,040305,HUMA,0.0
2018,050302,BMA,2.0
2018,050302,AAVC,0.0
2018,050302,ARCH,22.0
2018,050302,AGNR,20.0
2018,040306,TRAN,6.0
2018,040306,STEM,0.0
2018,040306,MRKT,0.0
2018,040306,MANU,0.0
2018,040306,LAW,1.0
2018,040306,INFO,0.0
2018,040306,HUMA,0.0
2018,040306,HOSP,7.0
2018,040306,HLTH,0.0
2018,040306,FINA,0.0
2018,040306,EDUC,0.0
2018,040306,BMA,0.0
2018,040306,AAVC,1.0
2018,040306,ARCH,19.0
2018,040306,AGNR,35.0
2018,040305,TRAN,0.0
2018,040305,STEM,0.0
2018,040305,MRKT,0.0
2018,040305,MANU,0.0
2018,040305,LAW,9.0
2018,040305,INFO,0.0
2018,040305,HOSP,0.0
2018,110304,HUMA,14.0
2018,110304,INFO,4.0
2018,110304,LAW,67.0
2018,130326,HUMA,8.0
2018,130326,HOSP,27.0
2018,130326,HLTH,39.0
2018,130326,FINA,0.0
2018,130326,EDUC,0.0
2018,130326,BMA,9.0
2018,130326,AAVC,20.0
2018,130326,ARCH,13.0
2018,130326,AGNR,72.0
2018,130324,TRAN,6.0
2018,130324,STEM,0.0
2018,130326,INFO,5.0
2018,130324,MRKT,0.0
2018,130324,LAW,3.0
2018,130324,INFO,6.0
2018,130324,HUMA,4.0
2018,130324,HOSP,7.0
2018,130324,HLTH,24.0
2018,130324,FINA,0.0
2018,130324,EDUC,0.0
2018,130324,BMA,0.0
2018,130324,AAVC,9.0
2018,130324,ARCH,5.0
2018,130324,AGNR,35.0
2018,130324,MANU,0.0
2018,130326,LAW,1.0
2018,130326,MANU,6.0
2018,130326,MRKT,5.0
2018,130333,HOSP,1.0
2018,130333,HLTH,4.0
2018,130333,FINA,0.0
2018,130333,EDUC,0.0
2018,130333,BMA,21.0
2018,130333,AAVC,2.0
2018,130333,ARCH,5.0
2018,130333,AGNR,6.0
2018,130332,TRAN,16.0
2018,130332,STEM,23.0
2018,130332,MRKT,3.0
2018,130332,MANU,4.0
2018,130332,LAW,1.0
2018,130332,INFO,16.0
2018,130332,HUMA,5.0
2018,130332,HOSP,25.0
2018,130332,HLTH,64.0
2018,130332,FINA,1.0
2018,130332,EDUC,0.0
2018,130332,BMA,11.0
2018,130332,AAVC,6.0
2018,130332,ARCH,11.0
2018,130332,AGNR,25.0
2018,130326,TRAN,22.0
2018,130326,STEM,10.0
2018,130317,TRAN,0.0
2018,130317,STEM,0.0
2018,130317,MRKT,0.0
2018,130317,MANU,0.0
2018,130314,MANU,0.0
2018,130314,LAW,29.0
2018,130314,INFO,5.0
2018,130314,HUMA,1.0
2018,130314,HOSP,41.0
2018,130314,HLTH,42.0
2018,130314,FINA,0.0
2018,130314,EDUC,0.0
2018,130314,BMA,8.0
2018,130314,AAVC,0.0
2018,130314,ARCH,12.0
2018,130314,AGNR,22.0
2018,130310,TRAN,1.0
2018,130310,STEM,43.0
2018,130310,MRKT,3.0
2018,130310,MANU,1.0
2018,130310,LAW,0.0
2018,130310,INFO,7.0
2018,130310,HUMA,2.0
2018,130310,HOSP,16.0
2018,130310,HLTH,27.0
2018,130310,FINA,2.0
2018,130310,EDUC,0.0
2018,130310,BMA,13.0
2018,130310,AAVC,4.0
2018,130314,MRKT,4.0
2018,130333,HUMA,0.0
2018,130314,STEM,0.0
2018,130316,AGNR,36.0
2018,130317,LAW,0.0
2018,130317,INFO,0.0
2018,130317,HUMA,0.0
2018,130317,HOSP,0.0
2018,130317,HLTH,0.0
2018,130317,FINA,0.0
2018,130317,EDUC,0.0
2018,130317,BMA,0.0
2018,130317,AAVC,0.0
2018,130317,ARCH,0.0
2018,130317,AGNR,1.0
2018,130316,TRAN,10.0
2018,130316,STEM,14.0
2018,130316,MRKT,1.0
2018,130316,MANU,3.0
2018,130316,LAW,1.0
2018,130316,INFO,7.0
2018,130316,HUMA,7.0
2018,130316,HOSP,24.0
2018,130316,HLTH,24.0
2018,130316,FINA,0.0
2018,130316,EDUC,0.0
2018,130316,BMA,6.0
2018,130316,AAVC,11.0
2018,130316,ARCH,25.0
2018,130314,TRAN,0.0
2018,130333,INFO,1.0
2018,130333,LAW,0.0
2018,130333,MANU,0.0
2018,150304,EDUC,0.0
2018,150304,BMA,0.0
2018,150304,AAVC,0.0
2018,150304,ARCH,6.0
2018,150304,AGNR,13.0
2018,140390,TRAN,6.0
2018,140390,STEM,2.0
2018,140390,MRKT,0.0
2018,140390,MANU,1.0
2018,140390,LAW,0.0
2018,140390,INFO,1.0
2018,140390,HUMA,1.0
2018,140390,HOSP,14.0
2018,140390,HLTH,20.0
2018,140390,FINA,0.0
2018,140390,EDUC,0.0
2018,140390,BMA,1.0
2018,140390,AAVC,2.0
2018,140390,ARCH,15.0
2018,140390,AGNR,19.0
2018,140386,TRAN,16.0
2018,140386,STEM,15.0
2018,140386,MRKT,2.0
2018,140386,MANU,2.0
2018,140386,LAW,2.0
2018,150304,FINA,0.0
2018,140386,INFO,4.0
2018,150304,HLTH,25.0
2018,150304,HUMA,0.0
2018,160313,BMA,3.0
2018,160313,AAVC,4.0
2018,160313,ARCH,11.0
2018,160313,AGNR,42.0
2018,150350,TRAN,0.0
2018,150350,STEM,0.0
2018,150350,MRKT,0.0
2018,150350,MANU,1.0
2018,150350,LAW,1.0
2018,150350,INFO,1.0
2018,150350,HUMA,0.0
2018,150350,HOSP,0.0
2018,150350,HLTH,0.0
2018,150350,FINA,0.0
2018,150350,EDUC,0.0
2018,150350,BMA,0.0
2018,150350,AAVC,0.0
2018,150350,ARCH,0.0
2018,150350,AGNR,0.0
2018,150304,TRAN,0.0
2018,150304,STEM,5.0
2018,150304,MRKT,0.0
2018,150304,MANU,0.0
2018,150304,LAW,0.0
2018,150304,INFO,0.0
2018,150304,HOSP,7.0
2018,130310,ARCH,38.0
2018,140386,HUMA,7.0
2018,140386,HLTH,47.0
2018,140305,HLTH,27.0
2018,140305,FINA,0.0
2018,140305,EDUC,0.0
2018,140305,BMA,21.0
2018,140305,AAVC,15.0
2018,140305,ARCH,1.0
2018,140305,AGNR,0.0
2018,132304,TRAN,2.0
2018,132304,STEM,50.0
2018,132304,MRKT,8.0
2018,132304,MANU,12.0
2018,132304,LAW,0.0
2018,132304,INFO,8.0
2018,132304,HUMA,11.0
2018,132304,HOSP,21.0
2018,132304,HLTH,48.0
2018,132304,FINA,0.0
2018,132304,EDUC,0.0
2018,132304,BMA,18.0
2018,132304,AAVC,19.0
2018,132304,ARCH,28.0
2018,132304,AGNR,19.0
2018,130333,TRAN,0.0
2018,130333,STEM,0.0
2018,130333,MRKT,2.0
2018,140305,HOSP,0.0
2018,140386,HOSP,25.0
2018,140305,HUMA,0.0
2018,140305,LAW,0.0
2018,140386,FINA,0.0
2018,140386,EDUC,0.0
2018,140386,BMA,10.0
2018,140386,AAVC,2.0
2018,140386,ARCH,57.0
2018,140386,AGNR,24.0
2018,140348,TRAN,2.0
2018,140348,STEM,0.0
2018,140348,MRKT,0.0
2018,140348,MANU,0.0
2018,140348,LAW,2.0
2018,140348,INFO,11.0
2018,140348,HUMA,6.0
2018,140348,HOSP,3.0
2018,140348,HLTH,9.0
2018,140348,FINA,0.0
2018,140348,EDUC,0.0
2018,140348,BMA,27.0
2018,140348,AAVC,0.0
2018,140348,ARCH,21.0
2018,140348,AGNR,18.0
2018,140305,TRAN,0.0
2018,140305,STEM,15.0
2018,140305,MRKT,0.0
2018,140305,MANU,2.0
2018,140305,INFO,3.0
2018,160313,FINA,0.0
2018,130310,AGNR,76.0
2018,130307,STEM,12.0
2018,110416,AAVC,6.0
2018,110416,ARCH,5.0
2018,110416,AGNR,20.0
2018,110380,TRAN,0.0
2018,110380,STEM,0.0
2018,110380,MRKT,6.0
2018,110380,MANU,13.0
2018,110380,LAW,16.0
2018,110380,INFO,15.0
2018,110380,HUMA,0.0
2018,110380,HOSP,1.0
2018,110416,BMA,2.0
2018,110380,HLTH,30.0
2018,110380,EDUC,0.0
2018,110380,BMA,10.0
2018,110380,AAVC,0.0
2018,110380,ARCH,61.0
2018,110380,AGNR,40.0
2018,110352,TRAN,6.0
2018,110352,STEM,0.0
2018,110352,MRKT,1.0
2018,110352,MANU,1.0
2018,110352,LAW,14.0
2018,110352,INFO,14.0
2018,110380,FINA,0.0
2018,110416,EDUC,0.0
2018,110416,FINA,0.0
2018,110416,HLTH,27.0
2018,111700,ARCH,0.0
2018,111700,AGNR,0.0
2018,111302,TRAN,0.0
2018,111302,STEM,0.0
2018,111302,MRKT,0.0
2018,111302,MANU,7.0
2018,111302,LAW,9.0
2018,111302,INFO,1.0
2018,111302,HUMA,9.0
2018,111302,HOSP,10.0
2018,111302,HLTH,7.0
2018,111302,FINA,2.0
2018,111302,EDUC,0.0
2018,111302,BMA,3.0
2018,111302,AAVC,3.0
2018,111302,ARCH,0.0
2018,111302,AGNR,1.0
2018,110416,TRAN,5.0
2018,110416,STEM,0.0
2018,110416,MRKT,4.0
2018,110416,MANU,3.0
2018,110416,LAW,75.0
2018,110416,INFO,7.0
2018,110416,HUMA,2.0
2018,110416,HOSP,15.0
2018,110352,HUMA,0.0
2018,110352,HOSP,11.0
2018,110352,HLTH,37.0
2018,110352,FINA,7.0
2018,110336,FINA,0.0
2018,110336,EDUC,0.0
2018,110336,BMA,4.0
2018,110336,AAVC,1.0
2018,110336,ARCH,15.0
2018,110336,AGNR,27.0
2018,110323,TRAN,0.0
2018,110323,STEM,1.0
2018,110323,MRKT,0.0
2018,110323,MANU,1.0
2018,110323,LAW,1.0
2018,110323,INFO,1.0
2018,110323,HUMA,1.0
2018,110323,HOSP,0.0
2018,110323,HLTH,3.0
2018,110323,FINA,0.0
2018,110323,EDUC,0.0
2018,110323,BMA,0.0
2018,110323,AAVC,1.0
2018,110323,ARCH,5.0
2018,110323,AGNR,1.0
2018,110304,TRAN,10.0
2018,110304,STEM,25.0
2018,110304,MRKT,7.0
2018,110304,MANU,0.0
2018,110336,HLTH,22.0
2018,111700,AAVC,0.0
2018,110336,HOSP,15.0
2018,110336,INFO,19.0
2018,110352,EDUC,0.0
2018,110352,BMA,2.0
2018,110352,AAVC,22.0
2018,110352,ARCH,19.0
2018,110352,AGNR,43.0
2018,110340,TRAN,2.0
2018,110340,STEM,0.0
2018,110340,MRKT,14.0
2018,110340,MANU,0.0
2018,110340,LAW,33.0
2018,110340,INFO,0.0
2018,110340,HUMA,12.0
2018,110340,HOSP,48.0
2018,110340,HLTH,41.0
2018,110340,FINA,0.0
2018,110340,EDUC,0.0
2018,110340,BMA,9.0
2018,110340,AAVC,0.0
2018,110340,ARCH,41.0
2018,110340,AGNR,55.0
2018,110336,TRAN,0.0
2018,110336,STEM,3.0
2018,110336,MRKT,0.0
2018,110336,MANU,0.0
2018,110336,LAW,5.0
2018,110336,HUMA,0.0
2018,111700,BMA,0.0
2018,111700,EDUC,0.0
2018,111700,FINA,0.0
2018,120346,STEM,0.0
2018,120346,MRKT,0.0
2018,120346,MANU,1.0
2018,120346,LAW,3.0
2018,120346,INFO,9.0
2018,120346,HUMA,1.0
2018,120346,HOSP,7.0
2018,120346,HLTH,13.0
2018,120346,FINA,0.0
2018,120346,EDUC,0.0
2018,120346,BMA,1.0
2018,120346,AAVC,7.0
2018,120346,ARCH,7.0
2018,120346,AGNR,8.0
2018,120318,TRAN,3.0
2018,120318,STEM,0.0
2018,120318,MRKT,0.0
2018,120318,MANU,6.0
2018,120318,LAW,1.0
2018,120318,INFO,5.0
2018,120318,HUMA,0.0
2018,120318,HOSP,5.0
2018,120318,HLTH,20.0
2018,120318,FINA,0.0
2018,120318,EDUC,0.0
2018,120346,TRAN,0.0
2018,120318,BMA,2.0
2018,120370,AGNR,6.0
2018,120370,AAVC,3.0
2018,130307,MRKT,13.0
2018,130307,MANU,2.0
2018,130307,LAW,0.0
2018,130307,INFO,36.0
2018,130307,HUMA,2.0
2018,130307,HOSP,36.0
2018,130307,HLTH,21.0
2018,130307,FINA,0.0
2018,130307,EDUC,0.0
2018,130307,BMA,25.0
2018,130307,AAVC,0.0
2018,130307,ARCH,26.0
2018,130307,AGNR,37.0
2018,120370,TRAN,8.0
2018,120370,STEM,0.0
2018,120370,MRKT,0.0
2018,120370,MANU,1.0
2018,120370,LAW,7.0
2018,120370,INFO,4.0
2018,120370,HUMA,0.0
2018,120370,HOSP,11.0
2018,120370,HLTH,13.0
2018,120370,FINA,0.0
2018,120370,EDUC,0.0
2018,120370,BMA,0.0
2018,120370,ARCH,8.0
2018,130307,TRAN,7.0
2018,120318,AAVC,3.0
2018,120318,AGNR,11.0
2018,120310,AGNR,0.0
2018,120308,TRAN,1.0
2018,120308,STEM,1.0
2018,120308,MRKT,0.0
2018,120308,MANU,0.0
2018,120308,LAW,0.0
2018,120308,INFO,0.0
2018,120308,HUMA,0.0
2018,120308,HOSP,0.0
2018,120308,HLTH,0.0
2018,120308,FINA,0.0
2018,120308,EDUC,0.0
2018,120308,BMA,0.0
2018,120308,AAVC,0.0
2018,120308,ARCH,1.0
2018,120308,AGNR,0.0
2018,111700,TRAN,0.0
2018,111700,STEM,0.0
2018,111700,MRKT,0.0
2018,111700,MANU,8.0
2018,111700,LAW,3.0
2018,111700,INFO,0.0
2018,111700,HUMA,1.0
2018,111700,HOSP,3.0
2018,111700,HLTH,4.0
2018,120310,ARCH,0.0
2018,120318,ARCH,12.0
2018,120310,AAVC,0.0
2018,120310,EDUC,0.0
2018,120314,TRAN,0.0
2018,120314,STEM,0.0
2018,120314,MRKT,0.0
2018,120314,MANU,1.0
2018,120314,LAW,0.0
2018,120314,INFO,3.0
2018,120314,HUMA,5.0
2018,120314,HOSP,7.0
2018,120314,HLTH,14.0
2018,120314,FINA,0.0
2018,120314,EDUC,0.0
2018,120314,BMA,3.0
2018,120314,AAVC,6.0
2018,120314,ARCH,28.0
2018,120314,AGNR,18.0
2018,120310,TRAN,0.0
2018,120310,STEM,0.0
2018,120310,MRKT,0.0
2018,120310,MANU,0.0
2018,120310,LAW,1.0
2018,120310,INFO,0.0
2018,120310,HUMA,0.0
2018,120310,HOSP,0.0
2018,120310,HLTH,0.0
2018,120310,FINA,1.0
2018,120310,BMA,2.0
2018,280306,STEM,0.0
2018,020302,EDUC,0.0
2018,280316,AGNR,4.0
2018,410399,HLTH,0.0
2018,410399,FINA,0.0
2018,410399,EDUC,0.0
2018,410399,BMA,0.0
2018,410399,AAVC,0.0
2018,410399,ARCH,0.0
2018,410399,AGNR,0.0
2018,410394,TRAN,2.0
2018,410394,STEM,1.0
2018,410394,MRKT,2.0
2018,410394,MANU,0.0
2018,410399,HOSP,0.0
2018,410394,LAW,0.0
2018,410394,HUMA,6.0
2018,410394,HOSP,2.0
2018,410394,HLTH,10.0
2018,410394,FINA,0.0
2018,410394,EDUC,0.0
2018,410394,BMA,5.0
2018,410394,AAVC,1.0
2018,410394,ARCH,1.0
2018,410394,AGNR,0.0
2018,410390,TRAN,0.0
2018,410390,STEM,0.0
2018,410394,INFO,4.0
2018,410399,HUMA,0.0
2018,410399,INFO,0.0
2018,410399,LAW,0.0
2018,410406,FINA,0.0
2018,410406,EDUC,0.0
2018,410406,BMA,7.0
2018,410406,AAVC,16.0
2018,410406,ARCH,3.0
2018,410406,AGNR,0.0
2018,410401,TRAN,1.0
2018,410401,STEM,0.0
2018,410401,MRKT,0.0
2018,410401,MANU,1.0
2018,410401,LAW,0.0
2018,410401,INFO,0.0
2018,410401,HUMA,1.0
2018,410401,HOSP,1.0
2018,410401,HLTH,0.0
2018,410401,FINA,0.0
2018,410401,EDUC,0.0
2018,410401,BMA,0.0
2018,410401,AAVC,0.0
